Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2004-09-28,75.13169860839844,75.28698745708299,74.54431352884836,74.88189305541454,41662900
2004-09-29,75.5097427368164,75.51649576577127,74.94261192985213,75.0843946315932,33325700
2004-09-30,75.45576477050781,75.60430056185797,75.11818529964073,75.3139820108701,43536700
2004-10-01,76.73180389404297,76.73180389404297,75.75957350726407,75.79333350999237,62824300
2004-10-04,76.86009216308594,77.26519165270422,76.83309033809512,77.03563493185025,33082400
2004-10-05,76.90059661865234,77.07613936782171,76.65753901243428,76.86683661460128,36910600
2004-10-06,77.42720794677734,77.42720794677734,76.75204917680233,76.81281099359482,42297800
2004-10-07,76.59672546386719,77.23812909348433,76.53596367478308,77.22462303965435,39388800
2004-10-08,75.9621353149414,76.81283188775333,75.85410740985505,76.39423663317878,51872600
2004-10-11,76.27268981933594,76.30644466842061,76.04988618095521,76.14440800007682,20229100
2004-10-12,75.97561645507812,76.17816614887495,75.57727524861109,75.75281282211215,41754700
2004-10-13,75.30723571777344,76.34022816689199,75.15869991313205,76.29296724278376,54212600
2004-10-14,74.6995620727539,75.57051745954831,74.65905419696657,75.4017277756979,64082200
2004-10-15,75.11819458007812,75.44226802755782,74.65233320438968,74.95615270528371,63482200
2004-10-18,75.40174102783203,75.55027679989449,74.74008308438655,74.86836491499562,43535100
2004-10-19,74.76708221435547,75.77307251014982,74.66580736665804,75.63128463274178,55851900
2004-10-20,74.61854553222656,74.82109522510879,74.09867554203943,74.5240237158289,57118500
2004-10-21,75.10468292236328,75.15869687660597,74.40927000241474,74.80086344409298,53218300
2004-10-22,74.26071166992188,75.11141316241566,74.17294288420092,75.07090528455254,48752400
2004-10-25,74.17298889160156,74.34853172298034,73.82865626302745,74.09872096875115,43990900
2004-10-26,75.30723571777344,75.34774360956494,74.18646930170077,74.3552590522379,54337400
2004-10-27,76.2119140625,76.36044980429516,75.02363843024318,75.19917598777181,73896000
2004-10-28,76.44149780273438,76.67104937520911,75.94862949851796,76.14442621383385,54413300
2004-10-29,76.42798614501953,76.72505771217644,76.22544156372919,76.37397734730764,48820200
2004-11-01,76.63729858398438,76.86009713642613,76.42799579385732,76.67105344293407,36720900
2004-11-02,76.66426086425781,77.35292036776366,76.44145729066277,76.74527659934596,56210000
2004-11-03,77.62975311279297,77.88631157604856,77.1301319433788,77.66350795869242,76960200
2004-11-04,78.68978118896484,78.77079696989996,77.42723204183221,77.49474690962955,55350300
2004-11-05,79.18260955810547,79.42566709619251,78.64923358013957,79.02732594552606,63287200
2004-11-08,79.06785583496094,79.14887675390122,78.80454428722179,78.98008703606568,33863800
2004-11-09,78.91255950927734,79.33115982400433,78.83154374910967,79.04759436131165,44658100
2004-11-10,78.97332763671875,79.36492098677226,78.83154490329655,79.03408945773413,45265400
2004-11-11,79.57423400878906,79.74977677753202,79.06111176610793,79.115125718191,37863200
2004-11-12,80.20214080810547,80.34392358453988,79.45271388191321,79.64851061633821,55583700
2004-11-15,80.39918518066406,80.42626702625375,80.06060528128108,80.24343615376742,35297900
2004-11-16,79.82357788085938,80.18247683596014,79.722008066161,80.14861678684859,40028700
2004-11-17,80.2975845336914,80.67679224667414,79.9522317000435,80.15538164132289,54494000
2004-11-18,80.40596008300781,80.4465931875805,80.06061227521813,80.2637571328027,31854300
2004-11-19,79.51210021972656,80.39241000127326,79.32249630771814,80.37886391251887,54276500
2004-11-22,79.8913345336914,79.98613651499902,79.24802947045204,79.34283145175965,37560200
2004-11-23,80.01318359375,80.0808985228374,79.47822687121912,79.85743460716286,41968800
2004-11-24,80.20278930664062,80.30435911944919,79.93869746070229,80.08766824159419,29724800
2004-11-26,80.1418685913086,80.56848261058366,80.10801369801867,80.25021664900376,15487700
2004-11-29,79.77616119384766,80.58875571555868,79.55270247922047,80.43977979492914,61460800
2004-11-30,79.83040618896484,80.06741119786518,79.66111615884721,79.90489421552235,53685200
2004-12-01,80.73773956298828,80.92057037769116,79.97254592577687,80.0131790139579,49898300
2004-12-02,80.80548858642578,81.171155536453,80.58879763451925,80.64973954303055,60163500
2004-12-03,80.75128936767578,81.3539610511186,80.64294134236022,80.79191729401002,49067900
2004-12-06,80.7242202758789,81.01539920063595,80.47366928647236,80.7242202758789,33030500
2004-12-07,79.97256469726562,81.0018504008225,79.93193676586587,80.91381632769793,52047200
2004-12-08,80.43981170654297,80.46012567353908,79.91162789936722,80.04705779022079,43895100
2004-12-09,80.7242202758789,80.89351022826511,79.72202665089142,79.99965948631873,60922800
2004-12-10,80.80548858642578,80.96123246350119,80.48044957540608,80.52785055968815,47828600
2004-12-13,81.50971221923828,81.53002618294704,80.8190064552306,81.09664440276582,38541000
2004-12-14,81.79413604736328,81.90925197792974,81.38106813997115,81.38106813997115,41500700
2004-12-15,81.8550796508789,82.01082868735762,81.46909874848859,81.73319067294935,46699200
2004-12-16,81.80766296386719,82.09884184600499,81.28625226001601,81.74672106976139,51641800
2004-12-17,81.26202392578125,81.62261311368742,81.07152436920619,81.27562881236935,70761900
2004-12-20,81.28242492675781,81.8403186486419,81.07831531528092,81.4729244624173,47187400
2004-12-21,81.90837860107422,81.96961357960537,81.27564484011697,81.37089463718799,33094200
2004-12-22,82.10565948486328,82.37780390808325,81.84712513770202,81.9015498697675,31500700
2004-12-23,82.16690063476562,82.51388495219521,82.09206596897087,82.23494064303627,25646100
2004-12-27,81.99675750732422,82.56826102150585,81.90831282128012,82.45940123186345,29944100
2004-12-28,82.44583892822266,82.54789373603298,82.05122977307508,82.07844473453937,23422900
2004-12-29,82.56829833984375,82.59551329955468,82.28934889584887,82.37779881259009,22650600
2004-12-30,82.41181945800781,82.71117884531459,82.35058968736226,82.59551915139086,21076900
2004-12-31,82.23492431640625,82.77240809254623,82.18729943450639,82.52747864542616,28648800
2005-01-03,81.84712982177734,82.84045261126303,81.57498538298265,82.70437779650398,55748000
2005-01-04,80.84700775146484,82.01042024921026,80.58166833219258,81.95599031943036,69167600
2005-01-05,80.28910064697266,81.13274365590416,80.28229560919657,80.78575939944504,65667300
2005-01-06,80.69735717773438,81.06475155031994,80.45923263737124,80.5816974282331,47814700
2005-01-07,80.5816879272461,81.11917193539408,80.37077319574179,80.9422772159558,55847700
2005-01-10,80.96265411376953,81.27561837233097,80.51361505318816,80.51361505318816,56563300
2005-01-11,80.40473937988281,80.78573834447775,80.27546964944314,80.71770355661745,63099700
2005-01-12,80.67012023925781,80.85381478017392,79.95574162194399,80.55446052124678,72720500
2005-01-13,80.02379608154297,80.77899469078415,79.94215116488373,80.7177597056084,55537500
2005-01-14,80.4455795288086,80.6428840969325,80.11901038832434,80.26188503612656,42032500
2005-01-18,81.28242492675781,81.38447973249626,80.24827717500197,80.31631717264297,57391700
2005-01-19,80.43199920654297,81.31646232361594,80.42519416674389,81.25523253759776,54378900
2005-01-20,79.94212341308594,80.41837228478943,79.7992487515749,80.2074628117098,72049300
2005-01-21,79.45225524902344,80.28229334976548,79.36381052331527,80.13941870482635,63160400
2005-01-24,79.2957992553711,79.83327799745624,79.1733344961142,79.66318834241746,58441900
2005-01-25,79.52029418945312,79.9217083762599,79.41143953605128,79.54070930326884,68245000
2005-01-26,79.75843048095703,80.01015980781409,79.62916070291247,79.81966025536329,57195100
2005-01-27,79.89446258544922,80.11217699896406,79.58830347575434,79.73117807299336,55878800
2005-01-28,79.89446258544922,79.97610743703768,79.33656907639738,79.93528241588292,60738900
2005-01-31,80.39115905761719,80.45238882818032,80.08499463263207,80.24827921152357,52532700
2005-02-01,80.90141296386719,81.01707263626973,80.3503191769851,80.4523739664612,49841200
2005-02-02,81.14636993408203,81.3640844838083,80.89464056795359,81.00349524745457,52468900
2005-02-03,80.9354476928711,81.07152250924828,80.67010828933992,81.00348250569795,48837100
2005-02-04,81.79951477050781,81.93558441090552,80.94906654121199,80.96267142896214,50024600
2005-02-07,81.6906509399414,81.99681021133578,81.61581108413854,81.81311568664391,45412000
2005-02-08,81.78590393066406,82.08526336562106,81.69065414512757,81.75868896469306,39263500
2005-02-09,81.17359924316406,81.97642276038114,81.1327793799798,81.92879785642441,55279400
2005-02-10,81.46615600585938,81.6566556270603,81.13958670972215,81.41173125032009,45858600
2005-02-11,82.16690063476562,82.35060035193817,81.27563258623796,81.438917186495,53133000
2005-02-14,82.10565948486328,82.2281242157761,81.96958986861485,82.11246452289264,32432100
2005-02-15,82.41181945800781,82.61592907493937,82.10566022333366,82.18730510825091,43852700
2005-02-16,82.46627807617188,82.63636775255803,82.0988837522908,82.27577846913539,55523000
2005-02-17,81.79951477050781,82.54790817414333,81.79270973127072,82.47987335394447,58124000
2005-02-18,81.90837860107422,81.96961357960537,81.57500431132566,81.80632376400537,47723300
2005-02-22,80.6905288696289,81.96280131946615,80.67692398155636,81.57499712534612,80697600
2005-02-23,81.26883697509766,81.35048188005956,80.70414325229896,80.9150527683783,68292600
2005-02-24,81.8062973022461,81.86072722317307,80.94904940589966,81.12593886282787,68563600
2005-02-25,82.61593627929688,82.77922087264713,81.7654881191257,81.82671789511069,60899900
2005-02-28,82.07162475585938,82.52746878899882,81.6702158264621,82.42541399976693,69381300
2005-03-01,82.47988891601562,82.67718837460099,82.17372438126844,82.20093935262763,47294400
2005-03-02,82.43900299072266,82.95607668329052,82.08521900573697,82.16005882403184,64226500
2005-03-03,82.47305297851562,82.93569693685104,82.11926367411162,82.7724123605924,61230800
2005-03-04,83.50041961669922,83.56845444373216,82.86088082299553,83.03777552586084,56168500
2005-03-07,83.54121398925781,83.8541782507145,83.27587461126795,83.45276926016886,43442400
2005-03-08,83.22823333740234,83.6840721594897,83.07855367863408,83.4595526713373,44362000
2005-03-09,82.302978515625,83.20105163646049,82.29617347640057,82.98333709779504,73263600
2005-03-10,82.48665618896484,82.66355083757526,81.91515758830148,82.45944122835378,65149000
2005-03-11,81.90837860107422,82.81325686397348,81.75189901619667,82.53430732203363,57976500
2005-03-14,82.41862487792969,82.43223495417388,81.83351617678656,82.0580357183068,36336400
2005-03-15,81.73827362060547,82.63634667523172,81.69745376971635,82.60913171106442,62438500
2005-03-16,81.04429626464844,81.75186963914555,80.89461658283061,81.43890020040492,74874200
2005-03-17,81.20757293701172,81.46610724092432,80.94903863309914,81.17355294327905,62584200
2005-03-18,80.96646118164062,81.64266012704068,80.70007962099481,81.35578847882378,60232000
2005-03-21,80.66592407226562,81.13038515351151,80.43369613719801,81.0825732132852,61244300
2005-03-22,79.8463134765625,81.23286537368027,79.8463134765625,80.8503697361615,92472400
2005-03-23,79.91462707519531,80.40641022943613,79.74386932503464,79.88047344071798,70817300
2005-03-24,80.01024627685547,80.59082155091843,79.95560254936156,80.22881597571845,51932500
2005-03-28,80.12633514404297,80.55664784912511,80.12633514404297,80.20146894299029,46765500
2005-03-29,79.59356689453125,80.5293208325562,79.4023191316907,80.01021603976704,71160300
2005-03-30,80.7205810546875,80.73423937795113,79.75750511458936,79.76433688177693,62002100
2005-03-31,80.57035827636719,80.91187387021976,80.50888797080863,80.7274577424297,64575400
2005-04-01,80.20832824707031,81.27385490907442,79.85315443010654,81.02796333920996,95255300
2005-04-04,80.34491729736328,80.50201668631534,79.73702025557422,80.16050126009175,71581200
2005-04-05,80.72743225097656,80.8572045921043,80.37225322730136,80.44738705111293,46853900
2005-04-06,81.0074462890625,81.2465060104655,80.72057462337891,80.90499063385805,53268200
2005-04-07,81.44458770751953,81.45825124116729,80.81620064861478,80.87767612780722,46734600
2005-04-08,80.59761810302734,81.42408457858107,80.59761810302734,81.39676272677222,63772900
2005-04-11,80.65911865234375,80.88452010608222,80.48153436556103,80.79572796269086,44945000
2005-04-12,81.07575225830078,81.3216437582848,79.96241395250917,80.52249898889244,86144800
2005-04-13,80.11951446533203,81.14406065946103,80.00339526955274,80.98012951640017,65949000
2005-04-14,79.0744857788086,80.2561315403344,79.0744857788086,80.18782949188423,96119800
2005-04-15,77.96797180175781,79.368181903799,77.93381817514948,79.05398834122715,128677300
2005-04-18,78.2070541381836,78.52124779148375,77.83821675097559,77.94750421879128,100035200
2005-04-19,78.82860565185547,78.91056603200255,78.43244644410237,78.61686251054596,64930100
2005-04-20,77.7289047241211,78.97884708907729,77.5581470293942,78.8080893943504,107735900
2005-04-21,79.23838806152344,79.37499210862384,78.12504475432478,78.40508982532407,86952200
2005-04-22,78.93785095214844,79.5730696565637,78.04990903462681,79.05396491042289,88845800
2005-04-25,79.45699310302734,79.57310711596298,79.04034379909336,79.13596771693598,52284100
2005-04-26,78.68514251708984,79.75750061614895,78.65099410530105,79.20424736072499,72626000
2005-04-27,78.99250793457031,79.27937960128182,78.16604134555223,78.45291301226374,84131900
2005-04-28,78.00212860107422,79.01301665065864,78.00212860107422,78.73297147348354,72481500
2005-04-29,79.06080627441406,79.14277183726435,77.8450124199114,78.59634517381757,103993800
2005-05-02,79.5047836303711,79.51161539726475,78.90371321040102,79.27938222288232,56026400
2005-05-03,79.6413803100586,79.81213798877275,79.0198250693167,79.27937486496232,86000300
2005-05-04,80.25614166259766,80.42689941081595,79.42284301751432,79.67556636087805,81055700
2005-05-05,80.22882843017578,80.59766583134777,79.73704522861313,80.37226432877931,96906700
2005-05-06,79.97608947753906,80.59081835972215,79.95559938331837,80.54983817128077,67415400
2005-05-09,80.47467803955078,80.65226748325252,79.948746685767,80.0580288895837,43750500
2005-05-10,79.6413803100586,80.2561089956517,79.497944485272,80.16048511246065,74613500
2005-05-11,80.07852172851562,80.18780914719808,79.12910942593332,79.86678386870705,91647400
2005-05-12,79.19745635986328,80.31762698091006,79.19745635986328,80.13321087121318,95086800
2005-05-13,79.04035949707031,79.65508852751431,78.41197213755589,79.4365187845913,85267000
2005-05-16,79.77799224853516,79.80530889226574,78.9993376244389,79.0266542681695,49207000
2005-05-17,80.31069946289062,80.39265975922831,79.34079774144072,79.51155530695404,61071800
2005-05-18,81.13722229003906,81.33530183011912,80.60445914622215,80.65909764501828,77944900
2005-05-19,81.47875213623047,81.56071771565358,81.07576121795677,81.29433088530647,61768100
2005-05-20,81.36261749267578,81.54703348568792,81.10306249592685,81.5128798668176,46345500
2005-05-23,81.81343078613281,81.99102025844473,81.41044510366484,81.4241034271758,51047900
2005-05-24,81.62220001220703,81.847601480481,81.41728863902837,81.58121982201637,50654100
2005-05-25,81.56071472167969,81.8749082812668,81.16455558567831,81.51972932791669,47608800
2005-05-26,81.99784088134766,82.10712308791739,81.7041374602196,81.82025143317209,43256200
2005-05-27,82.13445281982422,82.13445281982422,81.82709104756258,82.00467530165929,24596100
2005-05-31,81.60852813720703,82.07981587949448,81.5538844186163,82.01834560441378,43377200
2005-06-01,82.30522155761719,82.59209327835443,81.588037044662,81.6358489981182,69611000
2005-06-02,82.4828109741211,82.5374494843715,82.03200808954858,82.12080543954067,39704500
2005-06-03,82.06616973876953,82.57161118299086,81.77929799024761,82.33938316117198,60999400
2005-06-06,81.99102020263672,82.10030242398472,81.65633656017451,81.92954471910029,36046400
2005-06-07,82.05252838134766,82.81752512864006,81.97056798025083,82.23011793558078,66501300
2005-06-08,81.90222930908203,82.36668527071528,81.73829815791674,82.25740304771678,46881200
2005-06-09,82.29155731201172,82.35985935330459,81.58120461812015,81.78611074199874,56653300
2005-06-10,82.10029602050781,82.4076629919934,81.69047860297155,82.3461875132518,36465300
2005-06-13,82.35985565185547,82.701371054083,81.83391901420266,81.92271635389316,49383200
2005-06-14,82.55108642578125,82.78331435008968,82.22322941434007,82.27104135235123,33857100
2005-06-15,82.70820617675781,82.81066185026037,82.120804418308,82.75602334068942,53195600
2005-06-16,82.91996002197266,83.08388599412255,82.59210286656018,82.68772678457367,46564500
2005-06-17,83.22716522216797,83.59749107245379,83.13115539788754,83.35060717226325,51529400
2005-06-20,83.25464630126953,83.55638939837007,82.93918451712355,83.03519439785727,41019400
2005-06-21,83.30261993408203,83.42606191036747,83.00087171824119,83.32319272477226,39879800
2005-06-22,83.37120819091797,83.6249515165241,83.02831435033146,83.44664525441858,46310100
2005-06-23,82.19850158691406,83.39177053767307,82.17792879619921,83.1997508481422,62185600
2005-06-24,81.59498596191406,82.30134613645023,81.49897091374577,82.21219042718164,58572500
2005-06-27,81.71160125732422,81.88990751506356,81.43728514514322,81.58815926845,48183800
2005-06-28,82.39739227294922,82.45911065382418,81.86247871011997,81.88305150374497,41174200
2005-06-29,82.17794799804688,82.56884680939972,82.12994306444725,82.54827401387777,42316500
2005-06-30,81.73217010498047,82.51396758606568,81.57443664764303,82.44538986936676,62288800
2005-07-01,81.9721908569336,82.15735643863181,81.75273903457789,81.91732659330863,49737500
2005-07-05,82.63055419921875,82.7402827369265,81.73903337499418,81.78017896056225,51549000
2005-07-06,81.93791961669922,82.74028999856415,81.88991468527513,82.56198372521247,52363600
2005-07-07,82.26018524169922,82.26018524169922,81.10120825269954,81.1217810347318,103268800
2005-07-08,83.19974517822266,83.19974517822266,82.10248614700541,82.2739330341376,64491200
2005-07-11,83.62493896484375,83.73466225664724,83.19288944198054,83.20660812354598,49688300
2005-07-12,83.84439849853516,84.09813657726849,83.41920827731558,83.65923290536514,51871100
2005-07-13,83.96096801757812,84.02268638422437,83.65921982825786,83.85123950068215,41182300
